"","created_at","screen_name","text","source","is_retweet","favorite_count","retweet_count","followers_count","city","datetime","date2"
"444",2019-02-15 12:29:22,"BA_Yildirim","Her ilçeye bir tema veya misyon yükleyip o alanda gelişmesini sağlayacağız. İstanbul'u geleceğin teknolojileriyle buluşturarak, 7-24 yaşayan bir şehir haline getireceğiz. UNESCO İstanbul'u tasarım şehir ilan etti.İstanbul'un tarihi markasını tasarımla katma değere dönüştüreceğiz.","Twitter for iPhone",FALSE,2504,545,1251246,"İstanbul",2019-02-15 12:29:22,2019-02-15
"445",2019-02-15 12:28:27,"BA_Yildirim","Ulaşım aktarma istasyonlarının entegre edilmesi, ulaşım sistemlerinin daha çok kullanılması, bilet, tarife entegrasyonu, ulaşımda, trafikte akıllı sistemlerin hayata geçirilmesi gibi birçok destekleyici tedbiri de alarak trafik işinin halledeceğiz.","Twitter for iPhone",FALSE,1287,267,1251246,"İstanbul",2019-02-15 12:28:27,2019-02-15
"446",2019-02-15 12:27:59,"BA_Yildirim","Belediye meclislerinde plan tadilatı dosyaları ve imar revizyon planları ilk gündem maddesi olmayacak. Bu çok önemli bir taahhüt olacak. Bunlar şehrin imarını ve geleceğini yok eden faaliyetlerdir. Bunlara izin vermeyeceğiz.","Twitter for iPhone",FALSE,1183,226,1251246,"İstanbul",2019-02-15 12:27:59,2019-02-15
"447",2019-02-15 12:27:18,"BA_Yildirim","Türk Sanayicileri ve İş İnsanları Derneği (TÜSİAD) heyeti ile İstanbul’un sorunları ve çözümlerini istişare ettik. https://t.co/xp104qtkby","Twitter for iPhone",FALSE,760,180,1251246,"İstanbul",2019-02-15 12:27:18,2019-02-15
"448",2019-02-14 18:37:37,"BA_Yildirim","İstanbul'da çok hızlı şehirleşmenin getirdiği altyapı, trafik, otopark, yeşil alan, güvenlik gibi sorunlar ortaya çıkmıştır. Yapılan yanlışlar, kuralların görmezden gelinmesi de bu sorunları ağırlaştırmıştır.","Twitter for iPhone",FALSE,1390,275,1251246,"İstanbul",2019-02-14 18:37:37,2019-02-14
"449",2019-02-14 18:36:32,"BA_Yildirim","Siyaset Ankara'da yapılsa da Türkiye'nin resmî başkenti Ankara olsa da ticaretin ve ekonominin başkenti İstanbul'dur.","Twitter for iPhone",FALSE,1566,320,1251246,"İstanbul",2019-02-14 18:36:32,2019-02-14
"450",2019-02-14 18:36:09,"BA_Yildirim","İstanbul Türkiye'nin ve bölgenin lokomotifidir.Tarihimizden ve medeniyetimizden İstanbul'u çıkarsak geriye çok az şey kalır. 1.Dünya Savaşı'nda Çanakkale'ye dayanan düşmanın asıl hedefi İstanbul'du çünkü İstanbul, Türklerin kalbiydi bugün de bölgenin ve Avrupa'nın en büyük şehri.","Twitter for iPhone",FALSE,1904,414,1251246,"İstanbul",2019-02-14 18:36:09,2019-02-14
"451",2019-02-14 18:35:22,"BA_Yildirim","İstanbul’un ve Türkiye ekonomisinin nabzını tutan İstanbul Ticaret Odasının (İTO) Şubat Ayı Meclis Toplantısı'na katılarak iş dünyamızın temsilcilerine İstanbul'un geleceğiyle ilgili projelerimizi paylaştık. https://t.co/PfVq85mhjs","Twitter for iPhone",FALSE,1059,263,1251246,"İstanbul",2019-02-14 18:35:22,2019-02-14
"452",2019-02-13 20:52:27,"BA_Yildirim","Meclis Başkanı Yıldırım, Çanakkale’deki Troya Antik Kenti'nin yurt dışına kaçırılan hazineleriyle ilgili farkındalık oluşturmak amacıyla hazırlanan Troya Hazineleri-Asırlık Hasret belgeselinin Meclis’teki özel gösterimini izledi. https://t.co/PsmhuQSWZ9","Twitter for iPhone",TRUE,0,480,1251246,"İstanbul",2019-02-13 20:52:27,2019-02-13
"453",2019-02-13 11:26:16,"BA_Yildirim","Can Erzincanımızın düşman işgalinden kurtuluşunun 101'inci yıl dönümü kutlu olsun. https://t.co/SivVqJjG5G","Twitter for iPhone",FALSE,2344,508,1251246,"İstanbul",2019-02-13 11:26:16,2019-02-13
"454",2019-02-13 10:22:34,"BA_Yildirim","""AK Parti Gaziantep Milletvekili Mehmet Sait Kirazoğlu'nun babası Turan Kirazoğlu'na Allah'tan rahmet, başta Sait Bey olmak üzere Kirazoğlu ailesi ve yakınlarına başsağlığı dileklerimi iletiyorum.""","Twitter for iPhone",TRUE,0,403,1251246,"İstanbul",2019-02-13 10:22:34,2019-02-13
"455",2019-02-12 20:57:26,"BA_Yildirim","Gençlerimize değerli fikirleri için teşekkür ediyorum. Gençlerimiz bizim göz bebeğimiz çünkü gelecek, gençlerle gelecek. Biz de gençlerin fikirlerini finans çevreleriyle buluşturacağız ve projelerini katma değere dönüştürerek ekonomiye katkı sağlayacağız. https://t.co/ORzrMC3m6r","Twitter for iPhone",FALSE,2358,530,1251246,"İstanbul",2019-02-12 20:57:26,2019-02-12
"456",2019-02-12 20:54:46,"BA_Yildirim","İstanbul'un her yerinde ikamet ettiğiniz evden herhangi bir yöne doğru 750 metre mesafede toplu ulaşıma erişme imkanını vaat ediyorum. https://t.co/JDarQdIRoa","Twitter for iPhone",FALSE,3743,914,1251246,"İstanbul",2019-02-12 20:54:46,2019-02-12
"457",2019-02-12 20:52:07,"BA_Yildirim","Taksim'in altının evlatları okulu asmayı değil seni seviyor değerli kardeşim Hasan Kaçan @hetenketenabi https://t.co/pSfoiyJl3E","Twitter for iPhone",FALSE,1034,237,1251246,"İstanbul",2019-02-12 20:52:07,2019-02-12
"458",2019-02-12 20:48:20,"BA_Yildirim","Bu akşamki sohbetimizde 1990 yılındaki İsveç'te oynanan Malmö-@Besiktas maçını tekrar hatırlamak ayrı bir zevkti. Efsane Feyyaz Uçar'a bize o gün yaşattığı coşku için tekrar özellikle teşekkür ediyorum. https://t.co/wYuZ1jNGo9","Twitter for iPhone",FALSE,1090,252,1251246,"İstanbul",2019-02-12 20:48:20,2019-02-12
"459",2019-02-12 20:43:08,"BA_Yildirim","İstanbul'a yapacaklarımız sadece altyapı ile sınırlı değil; sosyal, kültürel ve ekonomik projelerimiz de var. Asıl olan İstanbul'un marka değerini artırmaktır. İstanbul bilim ve teknolojinin, yenilikçi teknolojinin merkezine dönüşebilir.","Twitter for iPhone",FALSE,1880,420,1251246,"İstanbul",2019-02-12 20:43:08,2019-02-12
"460",2019-02-12 20:42:42,"BA_Yildirim","İstanbul'un meselelerini biliyorum. 15 yıllık geçmişimle İstanbul'un ulaşım sorununu ben çözerim. Fakat dünyanın hiçbir büyük şehrinde trafik sorununun olmadığını söylemek insanları yanıltacaktır. Trafik akışını kesintiye uğramayan, katlanılabilir bir trafik vaad ediyorum.","Twitter for iPhone",FALSE,4349,864,1251246,"İstanbul",2019-02-12 20:42:42,2019-02-12
"461",2019-02-12 20:41:49,"BA_Yildirim","Kapanmaya yüz tutmuş İstanbul Deniz Otobüsleri'ni kısa sürede kendi sınıfında dünyanın en büyük kurumu haline getirdik. İDO’yu 29 gemi ve 30'dan fazla iskeleye ulaştırdık. En önemli hizmetimizi 17 Ağustos Depremi'nde günde 2 bin 500 yaralıyı hastanelere taşıyarak yaptık.","Twitter for iPhone",FALSE,1748,400,1251246,"İstanbul",2019-02-12 20:41:49,2019-02-12
"462",2019-02-12 20:39:51,"BA_Yildirim","Beni yarım asır öncesine götürerek çocukluk yıllarımda keyifli bir yolculuğa çıkaran ve İstanbul’un geleceğine atacağımız imzayı anlatma fırsatı sunan @veyisates'e, @HaberturkTV yönetimine ve bizi takip eden değerli izleyicilerimize teşekkür ediyorum. https://t.co/QmuMPXvjxn","Twitter for iPhone",FALSE,1104,243,1251246,"İstanbul",2019-02-12 20:39:51,2019-02-12
"463",2019-02-12 18:20:15,"BA_Yildirim","Habertürk TV’de #AkıldaKalan programında @veyisates ve sizden gelen soruları cevaplıyorum. https://t.co/SbInBTocdR","Periscope",FALSE,2497,707,1251246,"İstanbul",2019-02-12 18:20:15,2019-02-12
"464",2019-02-12 08:20:10,"BA_Yildirim","Bu akşam saat 21.00’de Habertürk TV’de Akılda Kalan programında Veyis Ateş’in konuğu olacağım. Hepinizi, bu samimi sohbetimize katılmaya davet ediyorum. https://t.co/3kUnzadVwV","Twitter for iPhone",FALSE,2681,653,1251246,"İstanbul",2019-02-12 08:20:10,2019-02-12
"465",2019-02-11 17:42:35,"BA_Yildirim","Kahraman Mehmetçiğimize Allah'tan rahmet, şehit ailelerine sabr-ı cemil diliyorum. Milletimizin başı sağolsun.","Twitter for iPhone",FALSE,1674,331,1251246,"İstanbul",2019-02-11 17:42:35,2019-02-11
"466",2019-02-11 17:41:58,"BA_Yildirim","Çekmeköy ilçemiz Kirazlıdere Mahallesi'nde çevre apartmanlara ve vatandaşlarımıza zarar gelmesin diye site bahçesine kendisini savurarak zorunlu iniş yapmak isteyen askeri helikopterdeki 4 kahraman askerimiz şehit düşmüştür.","Twitter for iPhone",FALSE,2730,547,1251246,"İstanbul",2019-02-11 17:41:58,2019-02-11
"467",2019-02-11 10:06:47,"BA_Yildirim","Gencecik bir çiçekken hayattan koparılan #ÖzgecanAslan’ı unutmadık, unutmayacağız. Özgecan kızımızı rahmetle anıyorum. https://t.co/8NVxyZJv9O","Twitter for iPhone",FALSE,1538,332,1251246,"İstanbul",2019-02-11 10:06:47,2019-02-11
"468",2019-02-11 08:30:29,"BA_Yildirim","Seçim ofisindeki yol arkadaşlarımın gözlerindeki heyecan ve coşkuyu görmek beni çok mutlu etti. İnşallah bu heyecanla, bu coşkuyla İstanbul’un geleceği için daha çok çalışacak ve 31 Mart’ta zafere ulaşacağız.","Twitter for iPhone",FALSE,1683,267,1251246,"İstanbul",2019-02-11 08:30:29,2019-02-11
"469",2019-02-11 08:02:14,"BA_Yildirim","Başakşehir ilçesinde Başak 1 Mahallesi’ndeki seçim ofisimizde dava kardeşlerimizle bir araya geldik. Partililerimize ve vatandaşlarımıza misafirperverliklerinden ötürü teşekkür ediyorum. https://t.co/Ud0cJCwWWF","Twitter for iPhone",FALSE,3097,586,1251246,"İstanbul",2019-02-11 08:02:14,2019-02-11
"470",2019-02-10 19:26:37,"BA_Yildirim","ALS, SMA, MS hastalarımıza ve yakınlarına verdiğimiz sözü tuttuk. Hasta ve yakınlarının karşılaştığı sorunların çözümü için bir komisyon kurulmasına karar verdik. Milletimize hayırlı olsun, bütün hastalarımıza acil şifalar diliyorum. #YalnızDeğilsiniz https://t.co/25zMz4uvpr","Twitter for iPhone",FALSE,4091,1285,1251246,"İstanbul",2019-02-10 19:26:37,2019-02-10
"471",2019-02-10 15:34:26,"BA_Yildirim","Kartal’da çöken binada vefat eden Şeyma Kanbur, kızı Zehra ve oğlu Ali Bilal’i ebediyete uğurladık. Başta Kanbur ailesi olmak üzere elim hadisede hayatını kaybedenlere Allah’tan rahmet, yakınlarına sabır diliyorum. Milletimizin başı sağ olsun. https://t.co/t8ilA7Os2G","Twitter for iPhone",FALSE,1518,309,1251246,"İstanbul",2019-02-10 15:34:26,2019-02-10
"472",2019-02-10 14:49:59,"BA_Yildirim","Osmanlı Devleti’nin 34. Padişahı, cennet mekan Sultan #AbdülhamitHan’ı ebediyete irtihalinin 101’inci yıl döneminde rahmet ve minnetle anıyorum. https://t.co/UemHjZyBKv","Twitter for iPhone",FALSE,1378,296,1251246,"İstanbul",2019-02-10 14:49:59,2019-02-10
"473",2019-02-10 13:35:30,"BA_Yildirim","Gençler, demokrasi sandıkta başlar. Millet iradesinin sandığa tam anlamıyla yansıması için sizlere büyük görevler düşüyor. Sandık görevlisi arkadaşlarımız bu görevi hiçbir şaibeye ve şüpheye bırakmadan yapmaya hazır mısınız?","Twitter for iPhone",FALSE,893,188,1251246,"İstanbul",2019-02-10 13:35:30,2019-02-10
"474",2019-02-10 13:35:16,"BA_Yildirim","Devleti milletin devleti haline getirdik. Bizimle birlikte milletine hizmet eden, milletin emrinde olan bir devlet modeli geldi. Milletle devlet kucaklaştı. Devlet kapısı, hizmet kapısı oldu. Devlet dairelerine gidince 'Vatandaşa bugün git yarın gel' oyalaması son buldu.","Twitter for iPhone",FALSE,1005,200,1251246,"İstanbul",2019-02-10 13:35:16,2019-02-10
"475",2019-02-10 13:34:14,"BA_Yildirim","İstanbul Sandık Başkanları Buluşması’nda AK Parti’nin neferleriyle bir araya geldik. Bizleri bağrına basan AK kadrolarımız, yüreklerinde ilk günkü aşkla milletimize ve ülkemize hizmet için hazır. https://t.co/2wr4CM7wGI","Twitter for iPhone",FALSE,1697,414,1251246,"İstanbul",2019-02-10 13:34:14,2019-02-10
"476",2019-02-10 11:37:49,"BA_Yildirim","Atatürk Kültür Merkezi, yeniden gençlerin buluşma noktası olacak. Gençlerimiz; sanatçılarımıza, sanatseverlere yeniden 'merhaba' diyecekler. https://t.co/UaNFSHciPv","Twitter for iPhone",FALSE,913,168,1251246,"İstanbul",2019-02-10 11:37:49,2019-02-10
"477",2019-02-10 11:35:45,"BA_Yildirim","İstanbul, kimsenin birbirine tahakküm kuracağı bir şehir değil. Burada farklılıklar, uyum içinde yaşamakta ve yaşamaya devam edecek. Çünkü bu şehir hepimizin.","Twitter for iPhone",FALSE,765,143,1251246,"İstanbul",2019-02-10 11:35:45,2019-02-10
"478",2019-02-10 11:34:46,"BA_Yildirim","Cumhurbaşkanımız @RT_Erdogan'ın da iştirak ettikleri Taksim Meydanı'ndaki Atatürk Kültür Merkezi Temel Atma Töreni'ni büyük bir coşkuyla gerçekleştirdik. İstanbul'u ne kadar güzelleştirir, ne kadar güçlü hale getirirsek Türkiye'yi o kadar güçlendirmiş oluruz. https://t.co/rH8P30FxCY","Twitter for iPhone",FALSE,1891,406,1251246,"İstanbul",2019-02-10 11:34:46,2019-02-10
"479",2019-02-10 09:56:09,"BA_Yildirim","Meclis Başkanımız Sn. Binali Yıldırım, İstanbul'da AKM Temel Atma Töreni'nde konuşuyor.

https://t.co/WWyntD8kH7","Twitter for iPhone",FALSE,1285,279,1251246,"İstanbul",2019-02-10 09:56:09,2019-02-10
"480",2019-02-10 08:46:50,"BA_Yildirim","Büyük Çankırı Gecesi'nde siz değerli Çankırılılarla beraber olmak büyük bir zevkti. İstanbul'daki bütün Çankırılıları muhabbetle selamlıyorum. Sağ olun, var olun. https://t.co/cXjaZSW5aT","Twitter for iPhone",FALSE,1226,240,1251246,"İstanbul",2019-02-10 08:46:50,2019-02-10
"481",2019-02-10 08:32:49,"BA_Yildirim","İstanbul dünyanın başkenti olacak şehir. 15 milyon İstanbullu var. Burada her ilimizden, her ilçemizden, her bölgemizden hemşehrilerimiz var. İstanbul Türkiye'nin özetidir, İstanbul Türkiye'nin kalbidir.","Twitter for iPhone",FALSE,1143,221,1251246,"İstanbul",2019-02-10 08:32:49,2019-02-10
"482",2019-02-10 08:32:27,"BA_Yildirim","Salyazı Havaalanı'nın ihalesini yaptık. Havalimanı bittiğinde hem Bayburtlular hem de Gümüşhaneliler kullanacak. İstanbul'daki kardeşlerimiz yazın memleketlerine daha rahat ve daha hızlı gidecek, orada hemşehrileriyle daha fazla vakit ayıracaklar.","Twitter for iPhone",FALSE,1081,196,1251246,"İstanbul",2019-02-10 08:32:27,2019-02-10
"483",2019-02-10 08:31:48,"BA_Yildirim","Bağcılar’da Gümüşhaneli hemşehrilerimle buluştuk. https://t.co/55ipwmmjbQ","Twitter for iPhone",FALSE,1677,277,1251246,"İstanbul",2019-02-10 08:31:48,2019-02-10
"484",2019-02-10 08:15:29,"BA_Yildirim","""Yarınımız bugünümüzden daha güzel olacak. Türkiye; bölgede sadece kendinin, milletinin, geleceğinin teminatı değil, 1,5 milyon mazlum milletlerin de aynı zamanda hamisidir, koruyucusudur.""","Twitter for iPhone",FALSE,771,128,1251246,"İstanbul",2019-02-10 08:15:29,2019-02-10
"485",2019-02-10 08:14:53,"BA_Yildirim","""İstanbul'u yeni dönemde esnafıyla, sanatkarıyla, işçisiyle, genci yaşlısıyla, bir olacağız, beraber olacağız, dünyanın kalbi haline getireceğiz, dünyanın baş şehri yapacağız.""","Twitter for iPhone",FALSE,829,147,1251246,"İstanbul",2019-02-10 08:14:53,2019-02-10
"486",2019-02-10 08:14:06,"BA_Yildirim","""Türkiye'de 100 lira vergi toplanıyorsa, 49 lirasını İstanbul veriyor. Herkesin bunu bilmesi lazım; İstanbul hapşırırsa Türkiye nezle olur, o kadar önemli.""","Twitter for iPhone",FALSE,198,51,1251246,"İstanbul",2019-02-10 08:14:06,2019-02-10
"487",2019-02-10 08:13:11,"BA_Yildirim","İstanbul Esnaf Odaları Birliği (İSTESOB) tarafından düzenlenen İstanbul Esnaf ve Sanatkarlar Buluşması'nda esnaf kardeşlerimizle bir aradaydık. https://t.co/RWsZjRtz9N","Twitter for iPhone",FALSE,970,184,1251246,"İstanbul",2019-02-10 08:13:11,2019-02-10
"488",2019-02-09 17:30:23,"BA_Yildirim","Hoş sohbetlerini ve güzel enerjilerini bizlerden esirgemeyen Kadıköylülere şükranlarımı sunuyorum. https://t.co/hcDPeH4KiJ","Twitter for iPhone",FALSE,1140,272,1251246,"İstanbul",2019-02-09 17:30:23,2019-02-09
"489",2019-02-09 17:28:15,"BA_Yildirim","Kadıköy esnafımızla bir araya geldik. Kendilerine ilgi ve alakalarından dolayı teşekkür ediyor, hayırlı kazançlar diliyorum. https://t.co/pjYGZFkDKo","Twitter for iPhone",FALSE,1103,286,1251246,"İstanbul",2019-02-09 17:28:15,2019-02-09
"490",2019-02-09 17:27:21,"BA_Yildirim","Konu ulaşım olunca uzaktan bakamıyorum. Mutlaka işin içinde olmam lazım.😊 Kadıköy-Bostancı dolmuş hattında çalışan tüm kardeşlerime hayırlı işler diliyorum. https://t.co/07XzykQxdd","Twitter for iPhone",FALSE,575,267,1251246,"İstanbul",2019-02-09 17:27:21,2019-02-09
"491",2019-02-09 17:26:29,"BA_Yildirim","Vapur ile Kadıköy’e geçme keyfinin üzerine Kadıköy Belediye Başkan adayımız @ozgulozkanyavuz ile karşılaşmamız da tatlı bir tesadüf oldu. https://t.co/FH9uw3vvxK","Twitter for iPhone",FALSE,2327,680,1251246,"İstanbul",2019-02-09 17:26:29,2019-02-09
"492",2019-02-09 14:13:53,"BA_Yildirim","Semiha Hanım’ın Orhangazi Mahallemizde ziyaret ettiği Ödemiş ailesine, dünya tatlısı beşizleri ile beraber hayırlı, sağlıklı ve uzun bir ömür diliyorum. Rabbim bahtlarını açık etsin. https://t.co/uQSjTmcMJk","Twitter for iPhone",FALSE,2383,401,1251246,"İstanbul",2019-02-09 14:13:53,2019-02-09
"493",2019-02-09 12:33:00,"BA_Yildirim","Sigarayı bırakın efsane olun! #SigarayıBırakmaGünü 🚭 https://t.co/IqDDPGLvzx","Twitter for iPhone",FALSE,4128,833,1251246,"İstanbul",2019-02-09 12:33:00,2019-02-09
"494",2019-02-09 07:58:59,"BA_Yildirim","""3 medeniyete başşehirlik yapan İstanbul bir devlet olsaydı AB’nin 13. büyük ülkesi, dünyanın 41. büyük ülkesi olurdu.” https://t.co/UlQgrSnyY5","Twitter for iPhone",FALSE,5000,1119,1251246,"İstanbul",2019-02-09 07:58:59,2019-02-09
"495",2019-02-08 14:31:43,"BA_Yildirim","AK Parti İstanbul Büyükşehir Belediye Başkan Adayımız Sn. Binali Yıldırım, Beykoz’da özel bir diş kliniğini ziyaret etti. https://t.co/Nu9FMISKJU","Twitter for iPhone",FALSE,2072,360,1251246,"İstanbul",2019-02-08 14:31:43,2019-02-08
"496",2019-02-08 14:10:16,"BA_Yildirim","AK Parti İstanbul Büyükşehir Belediye Başkan Adayımız Sn. Binali Yıldırım, Beykoz AK Parti Kadın Kolları Seçim Standını ziyaret etti. https://t.co/5yCAfbPuH7","Twitter for iPhone",FALSE,2810,595,1251246,"İstanbul",2019-02-08 14:10:16,2019-02-08
"497",2019-02-08 13:25:14,"BA_Yildirim","AK Parti İstanbul Büyükşehir Belediye Başkan Adayımız Sn. Binali Yıldırım, Beykoz’daki Paşabahçe Merkez Camii’nde kıldığı cuma namazı sonrası vatandaşlarımızla sohbet etti. https://t.co/vbGxo59dzv","Twitter for iPhone",FALSE,1940,433,1251246,"İstanbul",2019-02-08 13:25:14,2019-02-08
"498",2019-02-07 16:17:48,"BA_Yildirim","AK Parti İstanbul Büyükşehir Belediye Başkan Adayımız Sn. Binali Yıldırım, Okmeydanı Eğitim ve Araştırma Hastanesinde Çocuk Onkoloji Servisini ziyaret etti. https://t.co/xkK4KV2PuP","Twitter for iPhone",FALSE,2851,558,1251246,"İstanbul",2019-02-07 16:17:48,2019-02-07
"499",2019-02-07 14:57:03,"BA_Yildirim","AK Parti İstanbul Büyükşehir Belediye Başkan Adayımız Sn. Binali Yıldırım, AB üyesi ülkelerin misyon şefi yardımcılarını kabul etti. https://t.co/8MPsxY985M","Twitter for iPhone",FALSE,2182,443,1251246,"İstanbul",2019-02-07 14:57:03,2019-02-07
"500",2019-02-06 18:15:03,"BA_Yildirim","Meclis Başkanımız Sn. Binali Yıldırım, İstanbul'da çöken bina hakkında açıklama yapıyor.

https://t.co/G5Kd3Rn0nf","Twitter for iPhone",FALSE,2093,437,1251246,"İstanbul",2019-02-06 18:15:03,2019-02-06
"501",2019-02-06 15:25:22,"BA_Yildirim","""Göç, mültecilik gibi sorunları ortadan kaldırmak için yapmamız gereken yüksek yüksek duvarlar örmek değil; dünyada var olan adaletsizlikleri, kötü yönetimi ve gelir dağılımındaki uçurumu azaltacak tedbirler almaktır.""","Twitter for iPhone",TRUE,0,675,1251246,"İstanbul",2019-02-06 15:25:22,2019-02-06
"502",2019-02-06 15:25:20,"BA_Yildirim","""Avrasya ülkeleri olarak ekonomik, sosyal ve kültürel gelişmeye daha çok zaman ayırmalıyız. Ulaşım, haberleşme, eğitim, sağlık, kültür, turizm, sanayi ve ticaret başta olmak üzere, her alanda ortak çalışma fırsatlarını daha da arttırmalıyız.""","Twitter for iPhone",TRUE,0,376,1251246,"İstanbul",2019-02-06 15:25:20,2019-02-06
"503",2019-02-06 15:25:17,"BA_Yildirim","""Avrasya bölgesi 21. yüzyılda medeniyetlerin ve zenginliğin merkezi haline geliyor. Bu konuda bizlerin üzerine düşen, bölgemizi her türlü karışıklık, savaş, şiddet ve terörden korumak; bölgeyi bir çatışma, hesaplaşma sahası olmaktan çıkarmaktır.""","Twitter for iPhone",TRUE,0,305,1251246,"İstanbul",2019-02-06 15:25:17,2019-02-06
"504",2019-02-06 15:25:11,"BA_Yildirim","Meclis Başkanı Yıldırım, ""Geleceğe Sorumluluk"" temasıyla düzenlenen 22. Avrasya Ekonomi Zirvesi'nde konuştu. https://t.co/65fewsZQIF","Twitter for iPhone",TRUE,0,240,1251246,"İstanbul",2019-02-06 15:25:11,2019-02-06
"505",2019-02-05 22:23:10,"BA_Yildirim","""Ortaokul öğrencisi Binali'yi, Binali Yıldırım yapan İstanbul'a borcum var. Beni, ben yapan İstanbul'a hizmet benim için şereftir. Milletimizin desteğiyle seçimleri kazanarak İstanbul'a hizmetlerimize devam edeceğiz.""","Twitter for iPhone",FALSE,2616,507,1251246,"İstanbul",2019-02-05 22:23:10,2019-02-05
"506",2019-02-05 22:22:38,"BA_Yildirim","""Hayatım boyunca insana hizmeti hep birinci öncelik olarak gördüm. Elbette insanın olduğu yerde hata da vardır ama ülkeme, milletime hainlik etmedim, hainlik edenlere de fırsat vermedim. Önemli olan bu dünyadan göçünce arkada hoş bir seda bırakmaktır.""","Twitter for iPhone",FALSE,4260,900,1251246,"İstanbul",2019-02-05 22:22:38,2019-02-05
"507",2019-02-05 22:22:08,"BA_Yildirim","""Çağımızda, bilgiye sahip olmak çok önemli. İstanbul'u yapay zekânın merkezi yaparak hem Türkiye'yi geleceğe taşıyacağız hem de gençlerimize yeni iş alanları sağlayacağız.""","Twitter for iPhone",FALSE,1446,291,1251246,"İstanbul",2019-02-05 22:22:08,2019-02-05
"508",2019-02-05 22:21:42,"BA_Yildirim","""İstanbul'un derelerinin etrafında yeni yeşil alanlar oluşturarak ve yeni millet bahçelerini milletimizin istifadesine sunarak kişi başına düşen yeşil alanı 10 metrekarenin üzerine çıkaracağız.""","Twitter for iPhone",FALSE,1381,302,1251246,"İstanbul",2019-02-05 22:21:42,2019-02-05
"509",2019-02-05 22:21:00,"BA_Yildirim","""İstanbul'da ulaşım sorununu; raylı sistemleri artırmanın yanında, farklı ulaşım alternatifleri arasında entegrasyon ve akıllı sistemlerle iyileştirme sağlayarak rahatlatacağız.""","Twitter for iPhone",FALSE,1045,229,1251246,"İstanbul",2019-02-05 22:21:00,2019-02-05
"510",2019-02-05 22:20:23,"BA_Yildirim","""İstanbul'un ulaşım sorununu raylı sistemleri artırarak çözeceğiz."" https://t.co/6uUCmHOe57","Twitter for iPhone",FALSE,782,189,1251246,"İstanbul",2019-02-05 22:20:23,2019-02-05
"511",2019-02-05 22:18:40,"BA_Yildirim","""Türkiye genelinde ulaşım alanında kazandığımız başarı ve tecrübe, İstanbul'un ulaşım sorununu çözme noktasında en büyük dayanağımızdır. Amacımız, trafikte günlük bekleme süresini 50 dakikadan 25 dakikaya indirmektir.""","Twitter for iPhone",FALSE,818,175,1251246,"İstanbul",2019-02-05 22:18:40,2019-02-05
"512",2019-02-05 22:18:05,"BA_Yildirim","""Gebze'den başlayıp Halkalı'ya giden 233 kilometrelik banliyo hattı mart ayının 10'undan itibaren yolculu seferlere başlayacak. 110 dakikada Gebze'den Halkalı'ya gitmek mümkün olacak.""","Twitter for iPhone",FALSE,1115,265,1251246,"İstanbul",2019-02-05 22:18:05,2019-02-05
"513",2019-02-05 22:17:22,"BA_Yildirim","""15 Temmuz gecesi ülkemiz büyük bir felaketin eşiğinden döndü. Yüce milletimiz o gece halkın gücünün tankın gücünü yeneceğini gösterdi, böyle bir milletin evladı olmaktan gurur duyuyorum.""","Twitter for iPhone",FALSE,1617,296,1251246,"İstanbul",2019-02-05 22:17:22,2019-02-05
"514",2019-02-05 22:16:24,"BA_Yildirim","""İstanbul seçimlerinin siyasi ittifaklar arasındaki mücadelenin gölgesinde kalmasını istemem. Önümüzdeki seçimlerin projelerimizi ve hedeflerimizi İstanbullulara anlatabileceğimiz bir seçim olmasını arzu ederim.""","Twitter for iPhone",FALSE,921,203,1251246,"İstanbul",2019-02-05 22:16:24,2019-02-05
"515",2019-02-05 22:15:07,"BA_Yildirim","AK Parti İstanbul Büyükşehir Belediye Başkan Adayımız Sn. Binali Yıldırım, A Haber canlı yayınında açıklamalarda bulundu. https://t.co/5wOBlgZq5Q","Twitter for iPhone",FALSE,770,168,1251246,"İstanbul",2019-02-05 22:15:07,2019-02-05
"516",2019-02-05 18:53:22,"BA_Yildirim","AK Parti İstanbul Büyükşehir Belediye Başkan Adayı Sn. Binali Yıldırım, A Haber’de soruları cevaplıyor. https://t.co/oScDIuzPRE","Periscope",FALSE,4439,1408,1251246,"İstanbul",2019-02-05 18:53:22,2019-02-05
"517",2019-02-05 12:20:24,"BA_Yildirim","AK Parti İstanbul Büyükşehir Belediye Başkan Adayımız Sn. Binali Yıldırım, bu akşam saat 21.00’de A Haber canlı yayınına konuk olacak. https://t.co/0roiVsamIY","Twitter for iPhone",FALSE,1959,512,1251246,"İstanbul",2019-02-05 12:20:24,2019-02-05
"518",2019-02-04 21:09:35,"BA_Yildirim","Meclis Başkanı Yıldırım, yenilenen TBMM Üyeler Lokantası'nın mutfağında incelemelerde bulundu. https://t.co/rkqv9fpgqg","Twitter for iPhone",TRUE,0,466,1251246,"İstanbul",2019-02-04 21:09:35,2019-02-04
